index,id,title,description,channelTitle,tags,categoryId,duration,viewCount,likeCount,dislikeCount,commentCount,documents,Doc,Topic,Probability
2128,FP9SonWkZDc,Lower Body Vinyasa Flow Full Class - 20 min Body Sculpt,"Tone your legs and glutes with this fun and flowy vinyasa yoga class
 NEW ONLINE COURSE  Yoga Philosophy: Yama & Niyama  https://bit.ly/ywkyama
 GET MY MOBILE APP  500+ videos, challenges, programs & more  http://bit.ly/ytmobileapp",Yoga with Kassandra,"yoga for hamstrings, lower body yoga, big booty workout, 20 minute yoga class, strong quads, yoga for beginners, lower body workout, yoga for glutes, hamstring stretches, yoga with kassandra, yogabody, intermediate yoga class, yoga for strong legs, yoga for quads, how to get a bigger butt, yoga for big booty, workout for strong legs, strong legs workout, 20 min yoga, yoga for toned legs, yoga for legs and thighs, legs workout, yoga for butt, power yoga workout",26,PT18M24S,20689.0,427.0,9.0,24.0,"Lower Body Vinyasa Flow Full Class - 20 min Body Sculpt Tone your legs and glutes with this fun and flowy vinyasa yoga class
 NEW ONLINE COURSE  Yoga Philosophy: Yama & Niyama  https://bit.ly/ywkyama
 GET MY MOBILE APP  500+ videos, challenges, programs & more  http://bit.ly/ytmobileapp yoga for hamstrings, lower body yoga, big booty workout, 20 minute yoga class, strong quads, yoga for beginners, lower body workout, yoga for glutes, hamstring stretches, yoga with kassandra, yogabody, intermediate yoga class, yoga for strong legs, yoga for quads, how to get a bigger butt, yoga for big booty, workout for strong legs, strong legs workout, 20 min yoga, yoga for toned legs, yoga for legs and thighs, legs workout, yoga for butt, power yoga workout",28,3,0.9757217764854431
7686,d1ZWuriRll4,Pilates For Back Care - Lower Back 30 mins,"This gentle Pilates class is for anyone looking to strengthen, mobilize and stretch out the areas associated with lower back weakness or discomfort. Please always listen to your body when going through these movements and avoid any sharp or shooting pains. If you suffer from a spinal injury / condition, please consult with your physician first, to be sure to include the most appropriate exercises into your rehabilitation program. ",Pilates & Yoga with Katja,<no tags>,17,PT29M11S,71204.0,1297.0,11.0,142.0,"Pilates For Back Care - Lower Back 30 mins This gentle Pilates class is for anyone looking to strengthen, mobilize and stretch out the areas associated with lower back weakness or discomfort. Please always listen to your body when going through these movements and avoid any sharp or shooting pains. If you suffer from a spinal injury / condition, please consult with your physician first, to be sure to include the most appropriate exercises into your rehabilitation program.  <no tags>",29,3,0.8839917182922363
12684,hhsEJfV4o_g,Strong Yoga Flow - Mindful Transitions for Half Moon Lovers,"*** I have a NEW CHANNEL! ***  This channel will remain open and I will continue to post here but for more classes of this style in particular, please subscribe to my new channel here:  ","Live Easy, Love Yoga","yoga, health, wellness, Vinyasa, Flow, Hatha, Power yoga, Strong yoga, Intermediate level yoga, Advanced level yoga, Half moon pose, ardha chandrasana, women's health, Fitness, Women's fitness, Yoga transitions, Half moon transitions, Funky yoga transitions, Cool yoga transitions, Workout, Yoga workout, Yoga for weight loss, Yoga for strength, Core yoga, Abs, Core workout, Yoga for flexibility",26,PT30M54S,22122.0,347.0,11.0,14.0,"Strong Yoga Flow - Mindful Transitions for Half Moon Lovers *** I have a NEW CHANNEL! ***  This channel will remain open and I will continue to post here but for more classes of this style in particular, please subscribe to my new channel here:   yoga, health, wellness, Vinyasa, Flow, Hatha, Power yoga, Strong yoga, Intermediate level yoga, Advanced level yoga, Half moon pose, ardha chandrasana, women's health, Fitness, Women's fitness, Yoga transitions, Half moon transitions, Funky yoga transitions, Cool yoga transitions, Workout, Yoga workout, Yoga for weight loss, Yoga for strength, Core yoga, Abs, Core workout, Yoga for flexibility",30,3,0.9667199850082397
6267,NycafyNJzak,"Energia Kundalini, Sarpele Kundalini Vindecatorul Interiorului","Nu copia sau reposta videoclipul, dac i place te rog s-l distribui i/sau s-l adaugi n playlist!
Teorii Incredibile (Claudia Mesea Paraschivescu) i propune informarea ntr-o manier elocvent d.p.d.v. jurnalistic a publicului int. Totul despre teorii care au ocat sau au schimbat istoria omenirii.",Teorii Incredibile Oficial,"periculos, istorie, tulburator, infiorator, atentie maxima, asculta, incredibil, nemaiauzit, totul despre tot, cele mai adevarate lucuri, adevar",24,PT20M25S,15637.0,860.0,25.0,57.0,"Energia Kundalini, Sarpele Kundalini Vindecatorul Interiorului Nu copia sau reposta videoclipul, dac i place te rog s-l distribui i/sau s-l adaugi n playlist!
Teorii Incredibile (Claudia Mesea Paraschivescu) i propune informarea ntr-o manier elocvent d.p.d.v. jurnalistic a publicului int. Totul despre teorii care au ocat sau au schimbat istoria omenirii. periculos, istorie, tulburator, infiorator, atentie maxima, asculta, incredibil, nemaiauzit, totul despre tot, cele mai adevarate lucuri, adevar",31,7,0.6865408420562744
2444,115nVqy29eQ,1 Hour Free Hatha Yoga Class (Hip Openers and Fun Poses) | Fightmaster Yoga Videos,"1 Hour Free Hatha Yoga Class Hip Openers and Fun Poses with Lesley Fightmaster Check out Align - ""A must have alignment course for all yogis practicing at home."": https://fightmasteryoga.vhx.tv/ Save $20 using the coupon code ""LOVEYOURSELF""",Fightmaster Yoga,"1 hour yoga, hip opener yoga, yoga hip openers intermediate, yoga hip opener, hip opener, fightmaster yoga hip openers, hip openers yoga, hip opener yoga youtube, hip openers, yoga hip, fun yoga, fun yoga poses, yoga hips, hip opening yoga, hip opening yoga beginner, yoga fun, yoga, Fightmaster Yoga, hatha, hatha flow, hatha yoga, yoga asana, yoga for posture, free yoga class, yoga channel, yoga videos, yoga workout, yoga for, full body yoga stretch, 1 hr yoga",17,PT56M16S,236275.0,2845.0,80.0,250.0,"1 Hour Free Hatha Yoga Class (Hip Openers and Fun Poses) | Fightmaster Yoga Videos 1 Hour Free Hatha Yoga Class Hip Openers and Fun Poses with Lesley Fightmaster Check out Align - ""A must have alignment course for all yogis practicing at home."": https://fightmasteryoga.vhx.tv/ Save $20 using the coupon code ""LOVEYOURSELF"" 1 hour yoga, hip opener yoga, yoga hip openers intermediate, yoga hip opener, hip opener, fightmaster yoga hip openers, hip openers yoga, hip opener yoga youtube, hip openers, yoga hip, fun yoga, fun yoga poses, yoga hips, hip opening yoga, hip opening yoga beginner, yoga fun, yoga, Fightmaster Yoga, hatha, hatha flow, hatha yoga, yoga asana, yoga for posture, free yoga class, yoga channel, yoga videos, yoga workout, yoga for, full body yoga stretch, 1 hr yoga",32,3,0.9525312185287476
12191,uDBl__tA51Q,Tuesday Breathwork Class | Gray Caws,We may feel the need at the moment for a little breathing space. Join me live tomorrow at 8 am London Time. Let's explore the space between each breath to encourage calm and clarity.,Gray Caws,"Breathe, Balance, Move, Breathwork, breath, Oxygen Advantage, Buteyko, mindfulness, functional movement, flow, qigong, squat, press, push up, pull, spiral rotation, personal trainer, online movement class, online personal training, ChiRunning, running technique, running coach",17,P0D,0.0,0.0,0.0,0.0,"Tuesday Breathwork Class | Gray Caws We may feel the need at the moment for a little breathing space. Join me live tomorrow at 8 am London Time. Let's explore the space between each breath to encourage calm and clarity. Breathe, Balance, Move, Breathwork, breath, Oxygen Advantage, Buteyko, mindfulness, functional movement, flow, qigong, squat, press, push up, pull, spiral rotation, personal trainer, online movement class, online personal training, ChiRunning, running technique, running coach",33,1,0.7222992777824402
7331,rxKGmASVYNM,Lasya Talks| JoyOfPregnancy | PrenatalYoga | OnlyForWoman |Epi:5| ChildBirthClasses|JessyNaidu,"Hiii Mommies...,
Joy Of Pregnancy Episode : 5
i practised these techniques before delivery..
#interestingActivites 
This Video is only for mommies.. :)
Pregnancy is a blessing we should enjoy every phase during pregnancy...Joy of Pregnancy #JoyOfPregnancy 
(Jessy Naidu Garu ) taught  me how to celebrate all the 9 months and built a confidence in me..
Jessy Naidu garu is a Certified International Prenatal Yoga Grand master....So U can Reach Her on 9963124537
emailId: jessy.criss2000@gmail.com
As per my Knowledge... childbirth classes are very useful during pregnancy to understand the changes in our body and the growth of the baby in the womb..",Lasya Talks,"AnchorLasya, Lasyatalks, Lasyamanjunath, Lasya, TeluguAnchors, Tollywoodanchors, vlogs, teluguvlogs, Pregnancy, childbirthclasses, joyofpregnancy, childbirtheducation, fitness, labour, healthypregnancy, delivery, Jessynaidu, Jessymaa, Prenatalyoga, yoga, meditation, pranaayama, babybump, naturalbirth, normaldelivery, cesarean, csection, waterbirth, safedelivery, babybonding, interactionwithbaby, unbornbaby, trimester, hospitalbag, prenatal, babyboy, babygirl, momtobe, mom, interestingactivities, babybrainactivities, activities",24,PT13M4S,199056.0,1594.0,95.0,152.0,"Lasya Talks| JoyOfPregnancy | PrenatalYoga | OnlyForWoman |Epi:5| ChildBirthClasses|JessyNaidu Hiii Mommies...,
Joy Of Pregnancy Episode : 5
i practised these techniques before delivery..
#interestingActivites 
This Video is only for mommies.. :)
Pregnancy is a blessing we should enjoy every phase during pregnancy...Joy of Pregnancy #JoyOfPregnancy 
(Jessy Naidu Garu ) taught  me how to celebrate all the 9 months and built a confidence in me..
Jessy Naidu garu is a Certified International Prenatal Yoga Grand master....So U can Reach Her on 9963124537
emailId: jessy.criss2000@gmail.com
As per my Knowledge... childbirth classes are very useful during pregnancy to understand the changes in our body and the growth of the baby in the womb.. AnchorLasya, Lasyatalks, Lasyamanjunath, Lasya, TeluguAnchors, Tollywoodanchors, vlogs, teluguvlogs, Pregnancy, childbirthclasses, joyofpregnancy, childbirtheducation, fitness, labour, healthypregnancy, delivery, Jessynaidu, Jessymaa, Prenatalyoga, yoga, meditation, pranaayama, babybump, naturalbirth, normaldelivery, cesarean, csection, waterbirth, safedelivery, babybonding, interactionwithbaby, unbornbaby, trimester, hospitalbag, prenatal, babyboy, babygirl, momtobe, mom, interestingactivities, babybrainactivities, activities",34,2,0.6716622114181519
4785,OzZM-pPM0mk,Restorative Yoga Sequence,"http://www.ekhartyoga.com This restorative yoga sequence is very helpful when you feel under the weather, low on energy or you just want to relax deeply! Esther shows you several yoga poses like supta baddha konasana / supine butterfly pose , vipariti karani / legs up the wall pose and more. After following this free online yoga class you will feel much better.",Ekhart Yoga TV,"restorative yoga sequence, yoga poses, yoga sequence, yoga, Online yoga, Online yoga classes, Yoga at home, free online yoga class, online yoga class, online yoga videos, yoga lessons, online yoga video, supta baddha konasana, supine butterfly pose, vipariti karani, legs up the wall pose",17,PT12M7S,100063.0,654.0,8.0,25.0,"Restorative Yoga Sequence http://www.ekhartyoga.com This restorative yoga sequence is very helpful when you feel under the weather, low on energy or you just want to relax deeply! Esther shows you several yoga poses like supta baddha konasana / supine butterfly pose , vipariti karani / legs up the wall pose and more. After following this free online yoga class you will feel much better. restorative yoga sequence, yoga poses, yoga sequence, yoga, Online yoga, Online yoga classes, Yoga at home, free online yoga class, online yoga class, online yoga videos, yoga lessons, online yoga video, supta baddha konasana, supine butterfly pose, vipariti karani, legs up the wall pose",35,1,0.9393395185470581
3908,A4IWdlpQrtw,Ashtanga primary series,<no description>,Numsiri Phromsawat,<no tags>,22,PT1H21M33S,8.0,0.0,0.0,0.0,Ashtanga primary series <no description> <no tags>,36,0,0.8008567690849304
3111,Q-EtbY_Fv9k,Intensive Hatha Yoga Flow For Flexibility And Body Stretch | Master Ranjeet Singh Bhatia| yoga class,#hathayoga #yogaflow #yogavietnam ,Master Ranjeet Singh Bhatia,<no tags>,22,PT52M5S,3243.0,133.0,1.0,20.0,Intensive Hatha Yoga Flow For Flexibility And Body Stretch | Master Ranjeet Singh Bhatia| yoga class #hathayoga #yogaflow #yogavietnam  <no tags>,37,0,0.2034977525472641
3796,Ms-T3STXit8,Advanced Ashtanga Yoga Practice and Chat,"Practice with me on OmStars commercial free! Hundreds of classes and thousands of hours of content: http://www.omstars.com.
My new Yogi Assignment book:
https://www.amazon.com/Yogi-Assignment-Bringing-Practice-Everyday/dp/1611803861/ref=zg_bs_tab_pd_bsnr_1?_encoding=UTF8&psc=1&refRID=CHAAF2JHBGAC7S4BWHP6",KinoYoga,"KinoYoga, Ashtanga, Mysore, Power, Vinyasa, Strength, Yoga, Kino, MacGreor",26,PT1H49M31S,30625.0,825.0,10.0,41.0,"Advanced Ashtanga Yoga Practice and Chat Practice with me on OmStars commercial free! Hundreds of classes and thousands of hours of content: http://www.omstars.com.
My new Yogi Assignment book:
https://www.amazon.com/Yogi-Assignment-Bringing-Practice-Everyday/dp/1611803861/ref=zg_bs_tab_pd_bsnr_1?_encoding=UTF8&psc=1&refRID=CHAAF2JHBGAC7S4BWHP6 KinoYoga, Ashtanga, Mysore, Power, Vinyasa, Strength, Yoga, Kino, MacGreor",38,1,0.48077666759490967
13260,_q9z8B2ffRI,Yoga for Scoliosis - breathing exercise and meditation,Finding the right position for meditation can be tricky especially when you are dealing with a scoliotic spine. Here is a breathing exercise followed by a short meditation to help you feel calmer and more balanced.,Yogaberry,"yoga, scoliosis",17,PT15M50S,655.0,10.0,0.0,0.0,"Yoga for Scoliosis - breathing exercise and meditation Finding the right position for meditation can be tricky especially when you are dealing with a scoliotic spine. Here is a breathing exercise followed by a short meditation to help you feel calmer and more balanced. yoga, scoliosis",39,3,0.7400795221328735
3867,TasqkTCkz-Y,"Chapter 1 (Part 5), Ashtanga Hridaya Sutrasthana, Ayushkamiya Adhyay (Desire for long life), BAMS",This is the part 5 of chapter 1 Ashtanga Hridayam Sutrasthana....,Ancient-Modern Link,"Part 5 Chapter 1, Ashtanga Hridayam, Ashtanga Hridaya, Ayurveda, BAMS, Ayushkamiya adhyay, desire for long life, Kriya Sharira, Rachana Shareera, Shareera, Kriya, Rachana, Padarth Vigyan 1st year BAMS",27,PT50M9S,15077.0,324.0,3.0,48.0,"Chapter 1 (Part 5), Ashtanga Hridaya Sutrasthana, Ayushkamiya Adhyay (Desire for long life), BAMS This is the part 5 of chapter 1 Ashtanga Hridayam Sutrasthana.... Part 5 Chapter 1, Ashtanga Hridayam, Ashtanga Hridaya, Ayurveda, BAMS, Ayushkamiya adhyay, desire for long life, Kriya Sharira, Rachana Shareera, Shareera, Kriya, Rachana, Padarth Vigyan 1st year BAMS",40,0,0.49690431356430054
11272,Enz98dDXQfY,Movement Medicine - Calming Practice - Yoga With Adriene,"Movement Medicine -  15 min Calming Practice is one of a two part series called Movement Medicine. Its designed to help you cultivate balance, peace and poise.This type of practice invites you to use the power tools of breath, movement and discipline to get clear about what you want. ",Yoga With Adriene,"yoga, yoga (sport), yoga at home, yoga workout, yoga practice, yoga for stress relief, yoga for anxiety, yoga adrienne, yoga for depression, relaxation techniques, free yoga, online yoga, adriene mishler, yoga with adrienne, online yoga class, meditation, yoga chill, calming yoga, yoga strech, stretch, fitness, yoga fit, yoga body, yoga breathing, yoga for hips, wu tang clan, hatha yoga, yoga for flexibility, yoga for nerves",26,PT17M57S,2024014.0,29731.0,315.0,1489.0,"Movement Medicine - Calming Practice - Yoga With Adriene Movement Medicine -  15 min Calming Practice is one of a two part series called Movement Medicine. Its designed to help you cultivate balance, peace and poise.This type of practice invites you to use the power tools of breath, movement and discipline to get clear about what you want.  yoga, yoga (sport), yoga at home, yoga workout, yoga practice, yoga for stress relief, yoga for anxiety, yoga adrienne, yoga for depression, relaxation techniques, free yoga, online yoga, adriene mishler, yoga with adrienne, online yoga class, meditation, yoga chill, calming yoga, yoga strech, stretch, fitness, yoga fit, yoga body, yoga breathing, yoga for hips, wu tang clan, hatha yoga, yoga for flexibility, yoga for nerves",41,0,0.5513256192207336
